,0
AGE,24.5
W,25.0
L,57.0
PW,22
PL,60
MOV,-7.17
SOS,0.91
SRS,-6.27
ORtg,103.5
DRtg,111.3
NRtg,-7.8
PACE,91.4
FTr,0.271
3PAr,0.237
TS%,0.523
eFG%,0.484
TOV%,13.9
ORB%,25.5
FT/FGA,0.202
eFG%,0.518
TOV%,12.1
DRB%,74.5
FT/FGA,0.227
ARENA,EnergySolutions Arena
ATTENDANCE,745203
ATTENDANCE/G,18176
TEAM,UTA
SEASON,2013-14
