,0
AGE,26.1
W,41.0
L,41.0
PW,41
PL,41
MOV,0.07
SOS,0.09
SRS,0.16
ORtg,107.9
DRtg,107.8
NRtg,0.1
PACE,90.0
FTr,0.339
3PAr,0.164
TS%,0.532
eFG%,0.485
TOV%,13.4
ORB%,31.3
FT/FGA,0.253
eFG%,0.507
TOV%,14.9
DRB%,71.4
FT/FGA,0.216
ARENA,Wachovia Center
ATTENDANCE,647898
ATTENDANCE/G,15802
TEAM,PHI
SEASON,2008-09
