,0
AGE,25.4
W,24.0
L,58.0
PW,27
PL,55
MOV,-5.45
SOS,0.15
SRS,-5.3
ORtg,105.0
DRtg,110.6
NRtg,-5.6
PACE,98.3
FTr,0.236
3PAr,0.363
TS%,0.547
eFG%,0.512
TOV%,14.1
ORB%,21.1
FT/FGA,0.185
eFG%,0.536
TOV%,13.6
DRB%,76.2
FT/FGA,0.183
ARENA,Philips Arena
ATTENDANCE,590769
ATTENDANCE/G,14409
TEAM,ATL
SEASON,2017-18
