,0
AGE,30.1
W,36.0
L,46.0
PW,36
PL,46
MOV,-1.54
SOS,-0.31
SRS,-1.84
ORtg,98.5
DRtg,100.2
NRtg,-1.7
PACE,87.4
FTr,0.268
3PAr,0.141
TS%,0.501
eFG%,0.463
TOV%,14.6
ORB%,26.6
FT/FGA,0.194
eFG%,0.455
TOV%,13.6
DRB%,74.0
FT/FGA,0.249
ARENA,AmericanAirlines Arena
ATTENDANCE,655549
ATTENDANCE/G,15989
TEAM,MIA
SEASON,2001-02
