,0
AGE,26.0
W,48.0
L,34.0
PW,49
PL,33
MOV,2.72
SOS,-0.36
SRS,2.36
ORtg,107.1
DRtg,104.3
NRtg,2.8
PACE,95.7
FTr,0.28
3PAr,0.348
TS%,0.545
eFG%,0.502
TOV%,11.7
ORB%,20.0
FT/FGA,0.222
eFG%,0.496
TOV%,12.5
DRB%,79.8
FT/FGA,0.191
ARENA,Time Warner Cable Arena
ATTENDANCE,716894
ATTENDANCE/G,17485
TEAM,CHO
SEASON,2015-16
