,0
AGE,28.1
W,57.0
L,25.0
PW,59
PL,23
MOV,6.98
SOS,0.3
SRS,7.27
ORtg,112.1
DRtg,104.8
NRtg,7.3
PACE,95.9
FTr,0.353
3PAr,0.291
TS%,0.567
eFG%,0.526
TOV%,12.7
ORB%,25.0
FT/FGA,0.258
eFG%,0.484
TOV%,13.8
DRB%,72.5
FT/FGA,0.222
ARENA,STAPLES Center
ATTENDANCE,787692
ATTENDANCE/G,19212
TEAM,LAC
SEASON,2013-14
