,0
AGE,27.4
W,30.0
L,52.0
PW,29
PL,53
MOV,-4.23
SOS,0.09
SRS,-4.14
ORtg,101.9
DRtg,106.5
NRtg,-4.6
PACE,90.9
FTr,0.332
3PAr,0.111
TS%,0.497
eFG%,0.445
TOV%,15.1
ORB%,36.4
FT/FGA,0.248
eFG%,0.495
TOV%,14.5
DRB%,70.9
FT/FGA,0.223
ARENA,Brendan Byrne Arena
ATTENDANCE,638144
ATTENDANCE/G,
TEAM,NJN
SEASON,1995-96
