,0
AGE,30.4
W,47.0
L,35.0
PW,48
PL,34
MOV,2.32
SOS,-0.08
SRS,2.24
ORtg,106.0
DRtg,103.5
NRtg,2.5
PACE,91.0
FTr,0.306
3PAr,0.201
TS%,0.55
eFG%,0.509
TOV%,14.9
ORB%,25.5
FT/FGA,0.232
eFG%,0.476
TOV%,14.8
DRB%,71.1
FT/FGA,0.251
ARENA,Madison Square Garden (IV)
ATTENDANCE,810283
ATTENDANCE/G,
TEAM,NYK
SEASON,1995-96
