,0
AGE,26.6
W,36.0
L,46.0
PW,42
PL,40
MOV,0.26
SOS,-0.19
SRS,0.07
ORtg,109.4
DRtg,109.1
NRtg,0.3
PACE,98.4
FTr,0.312
3PAr,0.314
TS%,0.549
eFG%,0.508
TOV%,11.4
ORB%,22.2
FT/FGA,0.233
eFG%,0.532
TOV%,12.4
DRB%,80.7
FT/FGA,0.165
ARENA,Spectrum Center
ATTENDANCE,671404
ATTENDANCE/G,16376
TEAM,CHO
SEASON,2017-18
