,0
AGE,26.4
W,36.0
L,46.0
PW,37
PL,45
MOV,-1.45
SOS,-0.54
SRS,-1.99
ORtg,102.1
DRtg,103.7
NRtg,-1.6
PACE,93.2
FTr,0.327
3PAr,0.249
TS%,0.532
eFG%,0.486
TOV%,15.4
ORB%,25.2
FT/FGA,0.245
eFG%,0.479
TOV%,15.7
DRB%,69.5
FT/FGA,0.24
ARENA,FleetCenter
ATTENDANCE,664248
ATTENDANCE/G,16201
TEAM,BOS
SEASON,2003-04
