,0
AGE,25.4
W,33.0
L,49.0
PW,33
PL,49
MOV,-2.85
SOS,-0.21
SRS,-3.06
ORtg,105.7
DRtg,108.8
NRtg,-3.1
PACE,90.8
FTr,0.377
3PAr,0.216
TS%,0.539
eFG%,0.494
TOV%,15.9
ORB%,31.0
FT/FGA,0.27
eFG%,0.504
TOV%,13.0
DRB%,74.0
FT/FGA,0.246
ARENA,Madison Square Garden (IV)
ATTENDANCE,770617
ATTENDANCE/G,18796
TEAM,NYK
SEASON,2006-07
