,0
AGE,26.6
W,31.0
L,51.0
PW,41
PL,41
MOV,-0.1
SOS,-0.37
SRS,-0.47
ORtg,105.9
DRtg,106.0
NRtg,-0.1
PACE,97.4
FTr,0.33
3PAr,0.042
TS%,0.53
eFG%,0.478
TOV%,15.1
ORB%,33.2
FT/FGA,0.257
eFG%,0.492
TOV%,15.7
DRB%,68.7
FT/FGA,0.282
ARENA,Seattle Center Coliseum
ATTENDANCE,329296
ATTENDANCE/G,9374
TEAM,SEA
SEASON,1985-86
