,0
AGE,27.6
W,36.0
L,46.0
PW,37
PL,45
MOV,-1.59
SOS,-0.2
SRS,-1.78
ORtg,106.0
DRtg,107.6
NRtg,-1.6
PACE,100.2
FTr,0.308
3PAr,0.056
TS%,0.528
eFG%,0.486
TOV%,14.5
ORB%,33.0
FT/FGA,0.227
eFG%,0.507
TOV%,16.2
DRB%,66.3
FT/FGA,0.262
ARENA,San Diego Sports Arena
ATTENDANCE,257597
ATTENDANCE/G,
TEAM,SDC
SEASON,1980-81
