,0
AGE,29.3
W,47.0
L,35.0
PW,47
PL,35
MOV,2.17
SOS,-0.43
SRS,1.74
ORtg,109.6
DRtg,107.4
NRtg,2.2
PACE,96.5
FTr,0.365
3PAr,0.061
TS%,0.55
eFG%,0.498
TOV%,13.8
ORB%,31.0
FT/FGA,0.279
eFG%,0.487
TOV%,13.9
DRB%,68.7
FT/FGA,0.25
ARENA,Delta Center
ATTENDANCE,815892
ATTENDANCE/G,
TEAM,UTA
SEASON,1992-93
