,0
AGE,28.2
W,46.0
L,36.0
PW,48
PL,34
MOV,2.1
SOS,-0.65
SRS,1.45
ORtg,101.8
DRtg,99.5
NRtg,2.3
PACE,89.4
FTr,0.33
3PAr,0.151
TS%,0.506
eFG%,0.457
TOV%,13.7
ORB%,29.8
FT/FGA,0.246
eFG%,0.456
TOV%,14.1
DRB%,74.5
FT/FGA,0.222
ARENA,Charlotte Coliseum
ATTENDANCE,615424
ATTENDANCE/G,15010
TEAM,CHO
SEASON,2000-01
