,0
AGE,27.6
W,35.0
L,47.0
PW,30
PL,52
MOV,-4.15
SOS,0.18
SRS,-3.97
ORtg,105.7
DRtg,109.8
NRtg,-4.1
PACE,101.4
FTr,0.289
3PAr,0.072
TS%,0.522
eFG%,0.482
TOV%,14.6
ORB%,34.2
FT/FGA,0.213
eFG%,0.503
TOV%,14.2
DRB%,65.4
FT/FGA,0.215
ARENA,San Diego Sports Arena
ATTENDANCE,
ATTENDANCE/G,8503.0
TEAM,SDC
SEASON,1979-80
