,0
AGE,25.4
W,37.0
L,45.0
PW,38
PL,44
MOV,-1.12
SOS,-0.17
SRS,-1.29
ORtg,106.0
DRtg,107.1
NRtg,-1.1
PACE,95.0
FTr,0.218
3PAr,0.263
TS%,0.521
eFG%,0.492
TOV%,10.9
ORB%,24.1
FT/FGA,0.157
eFG%,0.516
TOV%,12.1
DRB%,81.2
FT/FGA,0.197
ARENA,The Palace of Auburn Hills
ATTENDANCE,655141
ATTENDANCE/G,15979
TEAM,DET
SEASON,2016-17
