,0
AGE,30.0
W,44.0
L,38.0
PW,38
PL,44
MOV,-1.0
SOS,-0.58
SRS,-1.58
ORtg,106.7
DRtg,107.7
NRtg,-1.0
PACE,91.4
FTr,0.313
3PAr,0.301
TS%,0.555
eFG%,0.514
TOV%,14.1
ORB%,21.7
FT/FGA,0.236
eFG%,0.509
TOV%,14.9
DRB%,72.3
FT/FGA,0.236
ARENA,Barclays Center
ATTENDANCE,707331
ATTENDANCE/G,17252
TEAM,BRK
SEASON,2013-14
