,0
AGE,24.4
W,39.0
L,43.0
PW,40
PL,42
MOV,-0.46
SOS,0.38
SRS,-0.09
ORtg,105.5
DRtg,106.0
NRtg,-0.5
PACE,90.1
FTr,0.304
3PAr,0.172
TS%,0.519
eFG%,0.476
TOV%,13.8
ORB%,31.3
FT/FGA,0.225
eFG%,0.477
TOV%,12.1
DRB%,69.9
FT/FGA,0.194
ARENA,STAPLES Center
ATTENDANCE,740185
ATTENDANCE/G,18053
TEAM,LAC
SEASON,2001-02
