,0
AGE,24.8
W,24.0
L,58.0
PW,24
PL,58
MOV,-6.24
SOS,-0.04
SRS,-6.28
ORtg,103.1
DRtg,109.9
NRtg,-6.8
PACE,89.9
FTr,0.283
3PAr,0.201
TS%,0.517
eFG%,0.474
TOV%,13.4
ORB%,26.1
FT/FGA,0.215
eFG%,0.503
TOV%,11.8
DRB%,74.2
FT/FGA,0.241
ARENA,Prudential Center
ATTENDANCE,581378
ATTENDANCE/G,13949
TEAM,NJN
SEASON,2010-11
