,0
AGE,26.8
W,27.0
L,55.0
PW,25
PL,57
MOV,-6.29
SOS,0.96
SRS,-5.33
ORtg,104.2
DRtg,110.6
NRtg,-6.4
PACE,98.7
FTr,0.263
3PAr,0.291
TS%,0.542
eFG%,0.505
TOV%,13.7
ORB%,20.2
FT/FGA,0.199
eFG%,0.513
TOV%,12.4
DRB%,71.0
FT/FGA,0.192
ARENA,STAPLES Center
ATTENDANCE,771974
ATTENDANCE/G,18829
TEAM,LAL
SEASON,2013-14
