,0
AGE,25.7
W,39.0
L,43.0
PW,38
PL,44
MOV,-0.9
SOS,0.52
SRS,-0.38
ORtg,105.3
DRtg,106.2
NRtg,-0.9
PACE,96.3
FTr,0.251
3PAr,0.291
TS%,0.537
eFG%,0.501
TOV%,13.7
ORB%,24.5
FT/FGA,0.191
eFG%,0.497
TOV%,14.0
DRB%,73.5
FT/FGA,0.221
ARENA,US Airways Center
ATTENDANCE,693862
ATTENDANCE/G,16923
TEAM,PHO
SEASON,2014-15
