,0
AGE,27.6
W,36.0
L,46.0
PW,35
PL,47
MOV,-1.91
SOS,0.58
SRS,-1.33
ORtg,103.5
DRtg,105.6
NRtg,-2.1
PACE,90.2
FTr,0.339
3PAr,0.11
TS%,0.527
eFG%,0.475
TOV%,15.8
ORB%,31.4
FT/FGA,0.26
eFG%,0.485
TOV%,15.5
DRB%,69.1
FT/FGA,0.282
ARENA,Bradley Center
ATTENDANCE,638034
ATTENDANCE/G,
TEAM,MIL
SEASON,1997-98
