,0
AGE,26.6
W,43.0
L,39.0
PW,38
PL,44
MOV,-0.95
SOS,0.23
SRS,-0.72
ORtg,102.2
DRtg,103.2
NRtg,-1.0
PACE,98.9
FTr,0.295
3PAr,0.026
TS%,0.516
eFG%,0.472
TOV%,15.0
ORB%,30.7
FT/FGA,0.222
eFG%,0.473
TOV%,15.2
DRB%,65.1
FT/FGA,0.223
ARENA,Omni Coliseum
ATTENDANCE,292126
ATTENDANCE/G,
TEAM,ATL
SEASON,1982-83
