,0
AGE,29.0
W,55.0
L,27.0
PW,56
PL,26
MOV,5.26
SOS,-0.21
SRS,5.05
ORtg,110.4
DRtg,104.6
NRtg,5.8
PACE,90.1
FTr,0.322
3PAr,0.107
TS%,0.537
eFG%,0.494
TOV%,13.6
ORB%,35.6
FT/FGA,0.239
eFG%,0.467
TOV%,11.7
DRB%,70.5
FT/FGA,0.196
ARENA,Alamodome
ATTENDANCE,904190
ATTENDANCE/G,18726.0
TEAM,SAS
SEASON,1993-94
