,0
AGE,30.1
W,48.0
L,34.0
PW,47
PL,35
MOV,2.04
SOS,0.01
SRS,2.06
ORtg,107.5
DRtg,105.3
NRtg,2.2
PACE,91.6
FTr,0.307
3PAr,0.077
TS%,0.52
eFG%,0.477
TOV%,13.5
ORB%,34.9
FT/FGA,0.228
eFG%,0.468
TOV%,12.5
DRB%,68.5
FT/FGA,0.204
ARENA,The Palace of Auburn Hills
ATTENDANCE,879614
ATTENDANCE/G,21454.0
TEAM,DET
SEASON,1991-92
