,0
AGE,25.4
W,54.0
L,28.0
PW,53
PL,29
MOV,4.56
SOS,0.5
SRS,5.06
ORtg,111.0
DRtg,106.3
NRtg,4.7
PACE,96.3
FTr,0.386
3PAr,0.33
TS%,0.571
eFG%,0.531
TOV%,14.6
ORB%,27.4
FT/FGA,0.275
eFG%,0.489
TOV%,12.5
DRB%,74.1
FT/FGA,0.193
ARENA,Toyota Center
ATTENDANCE,743082
ATTENDANCE/G,18124
TEAM,HOU
SEASON,2013-14
