,0
AGE,25.6
W,35.0
L,47.0
PW,33
PL,49
MOV,-3.02
SOS,0.15
SRS,-2.88
ORtg,111.1
DRtg,114.4
NRtg,-3.3
PACE,91.6
FTr,0.314
3PAr,0.243
TS%,0.551
eFG%,0.504
TOV%,13.7
ORB%,30.4
FT/FGA,0.246
eFG%,0.527
TOV%,13.6
DRB%,69.0
FT/FGA,0.26
ARENA,KeyArena at Seattle Center
ATTENDANCE,664157
ATTENDANCE/G,16199
TEAM,SEA
SEASON,2005-06
