,0
AGE,28.4
W,60.0
L,22.0
PW,57
PL,25
MOV,5.41
SOS,0.23
SRS,5.65
ORtg,105.6
DRtg,99.7
NRtg,5.9
PACE,90.0
FTr,0.348
3PAr,0.202
TS%,0.541
eFG%,0.497
TOV%,15.1
ORB%,28.8
FT/FGA,0.253
eFG%,0.453
TOV%,14.2
DRB%,71.3
FT/FGA,0.199
ARENA,SBC Center
ATTENDANCE,735970
ATTENDANCE/G,17950
TEAM,SAS
SEASON,2002-03
