,0
AGE,25.9
W,39.0
L,43.0
PW,41
PL,41
MOV,-0.15
SOS,-0.11
SRS,-0.26
ORtg,107.2
DRtg,107.3
NRtg,-0.1
PACE,96.2
FTr,0.227
3PAr,0.333
TS%,0.543
eFG%,0.512
TOV%,12.3
ORB%,22.7
FT/FGA,0.169
eFG%,0.524
TOV%,13.7
DRB%,78.5
FT/FGA,0.172
ARENA,Little Caesars Arena
ATTENDANCE,713945
ATTENDANCE/G,17413
TEAM,DET
SEASON,2017-18
