,0
AGE,26.0
W,20.0
L,62.0
PW,24
PL,58
MOV,-6.73
SOS,-0.01
SRS,-6.74
ORtg,104.1
DRtg,110.7
NRtg,-6.6
PACE,101.3
FTr,0.289
3PAr,0.371
TS%,0.551
eFG%,0.507
TOV%,14.7
ORB%,19.6
FT/FGA,0.228
eFG%,0.513
TOV%,11.6
DRB%,76.1
FT/FGA,0.212
ARENA,Barclays Center
ATTENDANCE,632608
ATTENDANCE/G,15429
TEAM,BRK
SEASON,2016-17
