,0
AGE,26.5
W,32.0
L,50.0
PW,34
PL,48
MOV,-2.9
SOS,-0.4
SRS,-3.3
ORtg,111.1
DRtg,113.9
NRtg,-2.8
PACE,101.4
FTr,0.266
3PAr,0.37
TS%,0.567
eFG%,0.531
TOV%,12.3
ORB%,21.3
FT/FGA,0.204
eFG%,0.546
TOV%,13.5
DRB%,74.1
FT/FGA,0.199
ARENA,Capital One Arena
ATTENDANCE,716996
ATTENDANCE/G,17448
TEAM,WAS
SEASON,2018-19
