,0
AGE,26.7
W,45.0
L,37.0
PW,48
PL,34
MOV,2.29
SOS,0.42
SRS,2.71
ORtg,106.7
DRtg,104.2
NRtg,2.5
PACE,90.4
FTr,0.321
3PAr,0.217
TS%,0.538
eFG%,0.492
TOV%,14.0
ORB%,27.5
FT/FGA,0.244
eFG%,0.475
TOV%,12.6
DRB%,71.9
FT/FGA,0.206
ARENA,Compaq Center
ATTENDANCE,518555
ATTENDANCE/G,12648
TEAM,HOU
SEASON,2000-01
