,0
AGE,26.2
W,28.0
L,54.0
PW,28
PL,54
MOV,-4.65
SOS,-0.36
SRS,-5.0
ORtg,101.0
DRtg,106.1
NRtg,-5.1
PACE,90.8
FTr,0.303
3PAr,0.191
TS%,0.514
eFG%,0.465
TOV%,15.4
ORB%,28.6
FT/FGA,0.235
eFG%,0.476
TOV%,13.1
DRB%,70.5
FT/FGA,0.234
ARENA,Philips Arena
ATTENDANCE,565728
ATTENDANCE/G,13798
TEAM,ATL
SEASON,2003-04
