,0
AGE,24.4
W,39.0
L,43.0
PW,38
PL,44
MOV,-1.18
SOS,-0.23
SRS,-1.41
ORtg,108.5
DRtg,109.7
NRtg,-1.2
PACE,101.0
FTr,0.345
3PAr,0.029
TS%,0.537
eFG%,0.493
TOV%,15.6
ORB%,38.8
FT/FGA,0.251
eFG%,0.507
TOV%,14.4
DRB%,67.5
FT/FGA,0.25
ARENA,Oakland-Alameda County Coliseum Arena
ATTENDANCE,412969
ATTENDANCE/G,
TEAM,GSW
SEASON,1980-81
