,0
AGE,25.9
W,30.0
L,52.0
PW,34
PL,48
MOV,-2.71
SOS,0.08
SRS,-2.63
ORtg,104.3
DRtg,107.0
NRtg,-2.7
PACE,101.8
FTr,0.373
3PAr,0.04
TS%,0.545
eFG%,0.489
TOV%,17.2
ORB%,32.2
FT/FGA,0.291
eFG%,0.5
TOV%,15.7
DRB%,68.0
FT/FGA,0.251
ARENA,Chicago Stadium
ATTENDANCE,
ATTENDANCE/G,18508.0
TEAM,CHI
SEASON,1979-80
