,0
AGE,24.1
W,24.0
L,58.0
PW,28
PL,54
MOV,-4.68
SOS,-0.19
SRS,-4.87
ORtg,104.3
DRtg,109.4
NRtg,-5.1
PACE,92.3
FTr,0.265
3PAr,0.229
TS%,0.514
eFG%,0.473
TOV%,13.0
ORB%,28.1
FT/FGA,0.2
eFG%,0.523
TOV%,14.4
DRB%,72.6
FT/FGA,0.225
ARENA,Quicken Loans Arena
ATTENDANCE,663882
ATTENDANCE/G,16192
TEAM,CLE
SEASON,2012-13
