,0
AGE,26.0
W,50.0
L,32.0
PW,48
PL,34
MOV,2.44
SOS,0.52
SRS,2.95
ORtg,104.8
DRtg,102.2
NRtg,2.6
PACE,91.4
FTr,0.322
3PAr,0.197
TS%,0.522
eFG%,0.479
TOV%,13.9
ORB%,29.5
FT/FGA,0.234
eFG%,0.465
TOV%,15.7
DRB%,68.4
FT/FGA,0.251
ARENA,Pyramid Arena
ATTENDANCE,622723
ATTENDANCE/G,15188
TEAM,MEM
SEASON,2003-04
