,0
AGE,24.1
W,15.0
L,67.0
PW,17
PL,65
MOV,-9.6
SOS,0.54
SRS,-9.06
ORtg,101.7
DRtg,111.6
NRtg,-9.9
PACE,96.1
FTr,0.278
3PAr,0.171
TS%,0.518
eFG%,0.478
TOV%,14.6
ORB%,26.7
FT/FGA,0.207
eFG%,0.525
TOV%,13.0
DRB%,73.6
FT/FGA,0.22
ARENA,Target Center
ATTENDANCE,619170
ATTENDANCE/G,15102
TEAM,MIN
SEASON,2009-10
