,0
AGE,27.7
W,24.0
L,58.0
PW,33
PL,49
MOV,-3.04
SOS,0.34
SRS,-2.7
ORtg,106.3
DRtg,109.5
NRtg,-3.2
PACE,95.6
FTr,0.217
3PAr,0.382
TS%,0.544
eFG%,0.513
TOV%,11.6
ORB%,18.0
FT/FGA,0.166
eFG%,0.532
TOV%,12.9
DRB%,78.9
FT/FGA,0.193
ARENA,American Airlines Center
ATTENDANCE,811453
ATTENDANCE/G,19792
TEAM,DAL
SEASON,2017-18
