,0
AGE,26.5
W,36.0
L,46.0
PW,35
PL,47
MOV,-2.24
SOS,-0.27
SRS,-2.52
ORtg,104.9
DRtg,107.3
NRtg,-2.4
PACE,94.7
FTr,0.35
3PAr,0.137
TS%,0.529
eFG%,0.478
TOV%,14.6
ORB%,29.9
FT/FGA,0.265
eFG%,0.484
TOV%,13.2
DRB%,71.3
FT/FGA,0.255
ARENA,TD Waterhouse Centre
ATTENDANCE,597942
ATTENDANCE/G,14584
TEAM,ORL
SEASON,2004-05
