,0
AGE,28.3
W,59.0
L,23.0
PW,59
PL,23
MOV,6.5
SOS,0.18
SRS,6.68
ORtg,105.9
DRtg,99.1
NRtg,6.8
PACE,95.4
FTr,0.262
3PAr,0.184
TS%,0.535
eFG%,0.499
TOV%,13.3
ORB%,25.6
FT/FGA,0.196
eFG%,0.446
TOV%,13.6
DRB%,70.6
FT/FGA,0.204
ARENA,ARCO Arena (II)
ATTENDANCE,709997
ATTENDANCE/G,17317
TEAM,SAC
SEASON,2002-03
