,0
AGE,25.5
W,45.0
L,37.0
PW,44
PL,38
MOV,1.1
SOS,0.17
SRS,1.27
ORtg,106.1
DRtg,105.0
NRtg,1.1
PACE,103.0
FTr,0.343
3PAr,0.032
TS%,0.54
eFG%,0.501
TOV%,16.1
ORB%,34.6
FT/FGA,0.24
eFG%,0.494
TOV%,17.0
DRB%,67.8
FT/FGA,0.292
ARENA,Brendan Byrne Arena
ATTENDANCE,499496
ATTENDANCE/G,18364.0
TEAM,NJN
SEASON,1983-84
