,0
AGE,25.4
W,31.0
L,51.0
PW,34
PL,48
MOV,-2.39
SOS,0.5
SRS,-1.89
ORtg,102.8
DRtg,105.4
NRtg,-2.6
PACE,90.4
FTr,0.367
3PAr,0.126
TS%,0.514
eFG%,0.462
TOV%,15.4
ORB%,32.5
FT/FGA,0.271
eFG%,0.481
TOV%,15.1
DRB%,67.3
FT/FGA,0.256
ARENA,CoreStates Center
ATTENDANCE,655417
ATTENDANCE/G,
TEAM,PHI
SEASON,1997-98
