,0
AGE,24.8
W,15.0
L,67.0
PW,20
PL,62
MOV,-8.4
SOS,0.07
SRS,-8.33
ORtg,102.4
DRtg,110.8
NRtg,-8.4
PACE,98.6
FTr,0.359
3PAr,0.024
TS%,0.519
eFG%,0.466
TOV%,15.2
ORB%,30.7
FT/FGA,0.27
eFG%,0.516
TOV%,15.1
DRB%,65.0
FT/FGA,0.245
ARENA,Reunion Arena
ATTENDANCE,319347
ATTENDANCE/G,
TEAM,DAL
SEASON,1980-81
