,0
AGE,26.2
W,59.0
L,23.0
PW,58
PL,24
MOV,6.34
SOS,0.32
SRS,6.66
ORtg,110.5
DRtg,103.9
NRtg,6.6
PACE,95.4
FTr,0.303
3PAr,0.271
TS%,0.566
eFG%,0.52
TOV%,14.0
ORB%,26.5
FT/FGA,0.244
eFG%,0.488
TOV%,13.9
DRB%,75.6
FT/FGA,0.221
ARENA,Chesapeake Energy Arena
ATTENDANCE,746323
ATTENDANCE/G,18203
TEAM,OKC
SEASON,2013-14
