,0
AGE,29.9
W,44.0
L,38.0
PW,44
PL,38
MOV,0.89
SOS,0.32
SRS,1.21
ORtg,105.6
DRtg,104.6
NRtg,1.0
PACE,90.3
FTr,0.381
3PAr,0.132
TS%,0.529
eFG%,0.472
TOV%,15.4
ORB%,33.5
FT/FGA,0.291
eFG%,0.484
TOV%,15.9
DRB%,71.7
FT/FGA,0.286
ARENA,Delta Center
ATTENDANCE,766108
ATTENDANCE/G,18686
TEAM,UTA
SEASON,2001-02
