,0
AGE,24.6
W,21.0
L,61.0
PW,16
PL,66
MOV,-9.45
SOS,0.54
SRS,-8.91
ORtg,101.1
DRtg,111.9
NRtg,-10.8
PACE,87.6
FTr,0.31
3PAr,0.166
TS%,0.511
eFG%,0.474
TOV%,14.5
ORB%,26.6
FT/FGA,0.214
eFG%,0.507
TOV%,12.6
DRB%,68.2
FT/FGA,0.231
ARENA,Rose Garden Arena
ATTENDANCE,617019
ATTENDANCE/G,15049
TEAM,POR
SEASON,2005-06
