,0
AGE,26.8
W,31.0
L,51.0
PW,33
PL,49
MOV,-3.1
SOS,0.73
SRS,-2.37
ORtg,104.3
DRtg,107.3
NRtg,-3.0
PACE,99.4
FTr,0.377
3PAr,0.012
TS%,0.537
eFG%,0.48
TOV%,16.7
ORB%,34.1
FT/FGA,0.293
eFG%,0.498
TOV%,17.3
DRB%,64.8
FT/FGA,0.295
ARENA,Omni Coliseum
ATTENDANCE,362699
ATTENDANCE/G,
TEAM,ATL
SEASON,1980-81
