,0
AGE,27.3
W,55.0
L,27.0
PW,55
PL,27
MOV,5.48
SOS,-0.1
SRS,5.38
ORtg,107.7
DRtg,102.3
NRtg,5.4
PACE,100.0
FTr,0.332
3PAr,0.023
TS%,0.553
eFG%,0.509
TOV%,16.5
ORB%,35.1
FT/FGA,0.25
eFG%,0.471
TOV%,15.9
DRB%,67.3
FT/FGA,0.253
ARENA,MECCA Arena
ATTENDANCE,443288
ATTENDANCE/G,
TEAM,MIL
SEASON,1981-82
