,0
AGE,24.3
W,31.0
L,51.0
PW,32
PL,50
MOV,-2.89
SOS,0.66
SRS,-2.23
ORtg,101.3
DRtg,104.5
NRtg,-3.2
PACE,89.6
FTr,0.319
3PAr,0.164
TS%,0.514
eFG%,0.476
TOV%,14.9
ORB%,28.3
FT/FGA,0.221
eFG%,0.466
TOV%,12.0
DRB%,71.1
FT/FGA,0.217
ARENA,STAPLES Center
ATTENDANCE,601587
ATTENDANCE/G,14673
TEAM,LAC
SEASON,2000-01
