,0
AGE,25.2
W,34.0
L,48.0
PW,31
PL,51
MOV,-3.34
SOS,-0.17
SRS,-3.51
ORtg,102.0
DRtg,105.7
NRtg,-3.7
PACE,91.0
FTr,0.2
3PAr,0.209
TS%,0.509
eFG%,0.481
TOV%,12.5
ORB%,24.9
FT/FGA,0.146
eFG%,0.495
TOV%,13.7
DRB%,73.4
FT/FGA,0.2
ARENA,Wells Fargo Center
ATTENDANCE,685412
ATTENDANCE/G,16717
TEAM,PHI
SEASON,2012-13
