,0
AGE,29.1
W,47.0
L,35.0
PW,47
PL,35
MOV,2.11
SOS,-0.59
SRS,1.52
ORtg,103.9
DRtg,101.6
NRtg,2.3
PACE,89.4
FTr,0.285
3PAr,0.161
TS%,0.511
eFG%,0.465
TOV%,13.9
ORB%,31.7
FT/FGA,0.219
eFG%,0.464
TOV%,14.0
DRB%,73.1
FT/FGA,0.226
ARENA,New Orleans Arena
ATTENDANCE,641683
ATTENDANCE/G,15651
TEAM,NOH
SEASON,2002-03
