,0
AGE,25.8
W,55.0
L,27.0
PW,59
PL,23
MOV,7.28
SOS,-0.19
SRS,7.09
ORtg,113.1
DRtg,105.6
NRtg,7.5
PACE,96.7
FTr,0.292
3PAr,0.275
TS%,0.565
eFG%,0.524
TOV%,14.0
ORB%,31.1
FT/FGA,0.228
eFG%,0.484
TOV%,11.7
DRB%,76.0
FT/FGA,0.205
ARENA,Chesapeake Energy Arena
ATTENDANCE,746323
ATTENDANCE/G,18203
TEAM,OKC
SEASON,2015-16
