,0
AGE,27.1
W,44.0
L,38.0
PW,42
PL,40
MOV,0.4
SOS,-0.48
SRS,-0.08
ORtg,104.8
DRtg,104.4
NRtg,0.4
PACE,92.6
FTr,0.244
3PAr,0.286
TS%,0.546
eFG%,0.517
TOV%,14.2
ORB%,22.2
FT/FGA,0.174
eFG%,0.496
TOV%,14.2
DRB%,73.6
FT/FGA,0.181
ARENA,Philips Arena
ATTENDANCE,620146
ATTENDANCE/G,15126
TEAM,ATL
SEASON,2012-13
