,0
AGE,24.6
W,29.0
L,53.0
PW,31
PL,51
MOV,-3.54
SOS,0.15
SRS,-3.38
ORtg,106.5
DRtg,110.1
NRtg,-3.6
PACE,95.2
FTr,0.332
3PAr,0.202
TS%,0.549
eFG%,0.498
TOV%,13.9
ORB%,24.3
FT/FGA,0.263
eFG%,0.524
TOV%,13.6
DRB%,74.7
FT/FGA,0.2
ARENA,Target Center
ATTENDANCE,581178
ATTENDANCE/G,14175
TEAM,MIN
SEASON,2015-16
