,0
AGE,26.9
W,50.0
L,32.0
PW,52
PL,30
MOV,3.83
SOS,-0.5
SRS,3.33
ORtg,105.5
DRtg,101.3
NRtg,4.2
PACE,90.8
FTr,0.32
3PAr,0.211
TS%,0.522
eFG%,0.484
TOV%,13.4
ORB%,29.7
FT/FGA,0.223
eFG%,0.48
TOV%,14.7
DRB%,75.8
FT/FGA,0.243
ARENA,Quicken Loans Arena
ATTENDANCE,837883
ATTENDANCE/G,20436
TEAM,CLE
SEASON,2006-07
