,0
AGE,27.2
W,15.0
L,67.0
PW,15
PL,67
MOV,-9.98
SOS,0.43
SRS,-9.55
ORtg,97.6
DRtg,108.5
NRtg,-10.9
PACE,91.0
FTr,0.308
3PAr,0.174
TS%,0.5
eFG%,0.456
TOV%,15.5
ORB%,27.3
FT/FGA,0.223
eFG%,0.51
TOV%,16.1
DRB%,66.3
FT/FGA,0.241
ARENA,General Motors Place
ATTENDANCE,654013
ATTENDANCE/G,19193.0
TEAM,VAN
SEASON,1995-96
