,0
AGE,24.4
W,21.0
L,61.0
PW,17
PL,65
MOV,-9.23
SOS,-0.06
SRS,-9.29
ORtg,101.5
DRtg,111.5
NRtg,-10.0
PACE,91.5
FTr,0.31
3PAr,0.21
TS%,0.507
eFG%,0.46
TOV%,13.2
ORB%,25.7
FT/FGA,0.233
eFG%,0.524
TOV%,13.2
DRB%,71.1
FT/FGA,0.197
ARENA,Time Warner Cable Arena
ATTENDANCE,628293
ATTENDANCE/G,15324
TEAM,CHA
SEASON,2012-13
