,0
AGE,27.1
W,28.0
L,54.0
PW,28
PL,54
MOV,-5.1
SOS,0.01
SRS,-5.09
ORtg,105.9
DRtg,110.8
NRtg,-4.9
PACE,101.7
FTr,0.307
3PAr,0.054
TS%,0.525
eFG%,0.482
TOV%,14.2
ORB%,34.3
FT/FGA,0.228
eFG%,0.514
TOV%,14.5
DRB%,68.1
FT/FGA,0.244
ARENA,HemisFair Arena
ATTENDANCE,341132
ATTENDANCE/G,
TEAM,SAS
SEASON,1986-87
