,0
AGE,25.5
W,21.0
L,61.0
PW,18
PL,64
MOV,-8.54
SOS,0.02
SRS,-8.52
ORtg,98.2
DRtg,107.6
NRtg,-9.4
PACE,90.5
FTr,0.302
3PAr,0.134
TS%,0.499
eFG%,0.456
TOV%,14.6
ORB%,26.6
FT/FGA,0.218
eFG%,0.497
TOV%,13.7
DRB%,71.4
FT/FGA,0.239
ARENA,United Center
ATTENDANCE,776311
ATTENDANCE/G,18934
TEAM,CHI
SEASON,2001-02
