,0
AGE,25.1
W,30.0
L,52.0
PW,32
PL,50
MOV,-3.12
SOS,0.57
SRS,-2.56
ORtg,104.6
DRtg,108.0
NRtg,-3.4
PACE,90.6
FTr,0.303
3PAr,0.245
TS%,0.521
eFG%,0.481
TOV%,15.2
ORB%,32.5
FT/FGA,0.218
eFG%,0.504
TOV%,15.3
DRB%,68.6
FT/FGA,0.258
ARENA,SkyDome
ATTENDANCE,744550
ATTENDANCE/G,
TEAM,TOR
SEASON,1996-97
