,0
AGE,28.7
W,56.0
L,26.0
PW,54
PL,28
MOV,4.84
SOS,-0.17
SRS,4.68
ORtg,111.7
DRtg,106.8
NRtg,4.9
PACE,96.7
FTr,0.325
3PAr,0.147
TS%,0.548
eFG%,0.509
TOV%,13.9
ORB%,35.2
FT/FGA,0.236
eFG%,0.493
TOV%,13.5
DRB%,69.3
FT/FGA,0.202
ARENA,America West Arena
ATTENDANCE,779952
ATTENDANCE/G,
TEAM,PHO
SEASON,1993-94
