,0
AGE,27.9
W,58.0
L,24.0
PW,51
PL,31
MOV,4.1
SOS,0.07
SRS,4.17
ORtg,111.3
DRtg,107.3
NRtg,4.0
PACE,100.8
FTr,0.412
3PAr,0.032
TS%,0.561
eFG%,0.497
TOV%,16.0
ORB%,37.4
FT/FGA,0.331
eFG%,0.494
TOV%,15.7
DRB%,66.6
FT/FGA,0.259
ARENA,The Spectrum
ATTENDANCE,575415
ATTENDANCE/G,
TEAM,PHI
SEASON,1984-85
